Date,Region,Channel,Product category,Traffic source,Net Sales,Sq Footage,Total Transactions,Units Sold,Total Visitors,Number of Sales,Store Entrances,Website Sessions,Total Gross Profit,Avg Inventory Cost,COGS,Avg Inventory Value,Beginning Inventory,Recorded Value,Actual Value,Retail Sales,Start Customers,End Customers,New Customers,Customers Lost,Sales Marketing Expenses,Avg Purchase Value,Avg Purchase Frequency,Avg Customer Lifespan Years,Revenue From Ads,Cost Of Ads,Total Revenue,Total Expenses,Cash,Marketable Securities,Accounts Receivable,Current Liabilities,Current Assets
2025-12-06,Central,In-Store,Apparel,Social,66046.03,2896,1965,6052,83170,1965,37274,29323,24848.69,46547.32,41197.34,47869.55,12040,67066.59,65524.36,66046.03,6596,6690,470,376,8428.34,33.61,2.52,2.88,5603.81,1664.0,66046.03,55308.39,47865.35,17951.98,4319.61,57585.9,84497.81
2025-12-07,Central,In-Store,Beauty,Paid Search,137461.46,2696,2001,4306,53896,2001,31407,16004,52148.27,90195.52,85313.19,131202.56,5931,139015.51,134901.58,137461.46,2781,2611,149,319,8686.69,68.7,3.17,4.59,21349.87,6501.35,137461.46,92465.71,15178.02,14156.5,19615.88,17776.28,88311.17
2025-12-10,Central,In-Store,Electronics,Email,18309.16,4207,1327,3814,54098,1327,30936,18527,6641.72,12127.56,11667.44,11853.35,6939,18727.01,18658.31,18309.16,5099,5046,148,201,8032.2,13.8,3.04,2.33,9411.42,2775.78,18309.16,12863.03,59348.86,10003.38,9322.27,8282.5,82230.52
2025-12-27,East,In-Store,Home,Organic Search,125828.31,3910,705,2135,14220,705,10226,2543,53547.34,89796.32,72280.97,57937.94,5029,125977.95,116492.87,125828.31,3758,3998,435,195,4543.45,178.48,6.93,4.45,7067.92,2098.12,125828.31,118553.29,42433.31,12890.99,3675.13,38741.2,76380.81
2025-12-28,East,In-Store,Beauty,Social,12708.23,4543,1380,2557,20829,1380,14615,6315,5874.77,5572.02,6833.46,9870.07,6258,12812.2,12632.56,12708.23,4209,4565,409,53,5406.08,9.21,4.3,4.42,15214.52,7179.76,12708.23,8658.56,52837.26,7626.56,4846.72,11691.46,68271.56
2026-01-10,East,In-Store,Electronics,Paid Search,150508.16,5192,1424,2860,19906,1424,17427,5245,68386.31,93166.3,82121.85,127608.58,6980,152481.34,146714.04,150508.16,5970,6118,243,95,13703.8,105.69,3.06,3.88,7988.23,5107.0,150508.16,92965.06,13271.63,4470.65,13161.18,22819.0,69186.03
2026-02-03,Central,In-Store,Electronics,Email,104571.47,5744,1534,2511,22937,1534,9365,5248,56641.71,82921.74,47929.76,73729.23,4703,107230.6,102949.43,104571.47,6682,6708,121,95,4934.93,68.17,6.83,3.61,16956.52,6007.95,104571.47,68692.72,28210.23,6325.49,24621.04,54605.68,81275.53
2026-03-14,East,In-Store,Electronics,Direct,129200.45,4613,846,1719,24519,846,9846,6420,49441.06,78172.43,79759.39,90265.46,3199,131465.67,125751.67,129200.45,4782,4464,40,358,6702.44,152.72,1.73,1.31,12125.95,4442.06,129200.45,119345.13,25501.24,16282.28,7401.12,23250.11,76264.28
2026-03-19,East,In-Store,Home,Email,40101.5,3970,715,1471,19023,715,15180,4300,11440.45,30254.28,28661.05,34944.76,3526,40832.13,38143.1,40101.5,5076,4914,221,383,1966.64,56.09,3.94,1.71,23569.51,5320.05,40101.5,29974.29,15978.84,18316.28,18234.23,57746.7,63012.78
2026-03-24,East,In-Store,Home,Direct,52788.38,5616,769,1543,11949,769,9994,3417,25861.49,22383.31,26926.89,41160.65,2015,53105.35,51115.76,52788.38,5929,6045,461,345,8138.23,68.65,4.53,1.05,21698.03,7319.41,52788.38,34806.16,25157.87,5947.09,22505.63,14687.49,65958.79
2026-04-02,East,In-Store,Home,Organic Search,136620.15,3844,1552,2133,23500,1552,9627,9384,46840.29,67978.22,89779.86,83619.41,4310,139432.02,133876.74,136620.15,2177,2004,192,365,3107.0,88.03,2.34,1.35,10338.15,6426.56,136620.15,102552.42,18948.31,8033.16,13600.43,10675.54,65667.72
2026-04-08,East,In-Store,Sports,Paid Search,20013.6,2294,1279,4017,19713,1279,14806,3056,10454.06,10574.27,9559.54,9924.61,5292,20423.0,18948.65,20013.6,8763,8801,139,101,1680.32,15.65,6.81,1.01,18488.01,4185.81,20013.6,14511.32,43299.36,4455.01,7405.65,32058.67,58137.4
2026-04-12,Central,In-Store,Beauty,Email,120567.06,2385,522,1462,8356,522,3379,1569,59597.46,52513.04,60969.6,52125.2,1805,123472.36,118953.06,120567.06,2719,2989,334,64,13011.34,230.97,1.53,3.25,24920.74,7793.44,120567.06,113887.46,53598.11,19038.3,3268.17,45182.6,91542.14
2026-04-21,East,In-Store,Beauty,Organic Search,99962.95,3840,191,404,4607,191,3290,1440,54098.01,81746.44,45864.94,51219.01,959,102360.01,100189.81,99962.95,5536,5434,214,316,4008.63,523.37,1.87,2.81,4691.0,3026.08,99962.95,85871.76,32962.15,12282.51,4435.45,32105.94,65045.81
2026-05-13,Central,In-Store,Home,Organic Search,149874.69,1603,879,2520,13654,879,8589,3522,76129.35,101746.1,73745.34,76511.82,3496,152921.32,143213.06,149874.69,8334,8223,34,145,5293.94,170.51,4.52,1.21,3693.47,760.31,149874.69,128126.61,37084.59,56.93,12400.06,64893.95,72495.13
2026-05-25,Central,In-Store,Beauty,Email,47207.87,5225,828,1866,27239,828,26467,3332,25039.28,27120.83,22168.59,22831.28,2433,47502.91,43726.75,47207.87,5142,5173,118,87,1530.26,57.01,5.75,4.62,31454.81,7596.38,47207.87,30955.08,6728.85,8513.43,13362.38,32682.35,35454.04
2026-05-28,East,In-Store,Beauty,Social,158719.67,4645,953,1214,23614,953,18645,5990,67831.92,136851.33,90887.75,105983.5,2155,162697.39,150773.83,158719.67,8484,8598,242,128,9655.79,166.55,2.24,3.81,8862.52,2276.64,158719.67,131712.63,5919.61,13250.23,16826.0,16987.69,67790.89
2026-06-14,East,In-Store,Sports,Email,89894.72,4996,1376,3665,29088,1376,20110,5453,39501.08,63206.91,50393.64,78191.97,5646,91058.0,87317.56,89894.72,4454,4281,54,227,13007.51,65.33,4.08,2.55,31660.84,7666.88,89894.72,74366.88,16982.82,14637.93,24264.12,29985.06,79342.46
2026-06-21,East,In-Store,Home,Social,171895.01,1800,1705,4008,25964,1705,11737,9853,88485.12,72474.86,83409.89,132088.12,8183,173611.02,164640.69,171895.01,6021,5819,30,232,12242.59,100.82,4.16,4.77,2622.71,847.51,171895.01,137353.19,41978.41,10374.59,15272.44,17265.67,107251.88
2026-07-10,East,In-Store,Sports,Organic Search,59904.09,5826,1738,2445,22665,1738,20052,3049,26756.83,27075.89,33147.26,38999.06,5270,60173.97,57753.67,59904.09,3606,3749,388,245,11060.18,34.47,7.25,2.32,14132.43,5188.71,59904.09,49921.45,38199.96,18099.03,10120.4,53564.76,78119.11
2026-07-15,East,In-Store,Home,Organic Search,37034.74,3962,307,444,5076,307,3218,890,11887.68,20558.96,25147.06,29215.44,839,37197.89,34799.75,37034.74,6864,7041,444,267,7644.74,120.63,2.86,1.29,14434.05,2671.7,37034.74,31590.54,53064.26,1174.44,23069.75,38943.95,86073.08
2026-07-21,East,In-Store,Apparel,Paid Search,140716.11,2927,496,1058,7161,496,4140,1451,70134.22,119504.7,70581.89,90570.41,2055,144501.9,138528.96,140716.11,7040,7089,126,77,12937.2,283.7,7.58,1.67,1405.92,517.44,140716.11,113091.4,14415.04,10147.24,21426.29,38101.51,73159.69
2026-07-24,East,In-Store,Beauty,Organic Search,50359.26,2460,1301,2625,30361,1301,13507,11502,17599.84,43456.18,32759.42,43617.15,3817,51643.42,47576.1,50359.26,4164,4200,359,323,11480.35,38.71,2.98,2.1,28965.03,6715.23,50359.26,41577.02,55149.06,1490.17,4293.87,27822.46,74018.24
2026-08-03,Central,In-Store,Home,Email,117782.44,4803,1400,1817,21789,1400,18518,3127,54329.17,93412.57,63453.27,73511.93,4403,120188.85,111523.26,117782.44,6891,6596,44,339,9489.86,84.13,7.77,2.61,7766.3,2955.17,117782.44,71165.93,56732.31,16623.66,12221.93,21301.51,107631.48
2026-08-06,East,In-Store,Beauty,Direct,32553.2,4974,1653,4176,31774,1653,19260,3438,13024.03,14740.82,19529.17,29342.17,5767,33347.64,32069.57,32553.2,8554,8427,133,260,3720.99,19.69,2.89,3.84,33562.99,6740.87,32553.2,24349.44,20820.92,10302.99,20123.42,27222.94,60049.98
2026-09-02,East,In-Store,Electronics,Paid Search,91847.11,4542,2121,6268,39197,2121,35832,6936,43682.72,54183.05,48164.39,52396.85,11120,93601.35,88833.8,91847.11,2927,2963,209,173,6470.06,43.3,7.72,4.45,4785.17,2589.76,91847.11,71023.75,27662.86,6425.69,4060.24,38943.61,53867.85
2026-09-03,Central,In-Store,Beauty,Direct,112514.68,4485,397,574,7721,397,7446,835,30284.32,91195.16,82230.36,105979.52,1048,114961.16,110116.16,112514.68,8058,8268,311,101,5287.44,283.41,5.09,1.67,10237.19,2491.14,112514.68,79659.94,30774.47,13390.95,22643.93,33516.85,98603.21
2026-09-05,Central,In-Store,Electronics,Paid Search,37424.89,4287,638,1572,23202,638,18309,8879,10280.26,30431.5,27144.63,39194.39,3714,37522.15,34866.67,37424.89,8677,8411,59,325,6122.55,58.66,1.6,2.79,5784.0,1721.88,37424.89,25776.36,45342.91,16780.26,13242.42,41287.03,87123.91
2026-09-08,East,In-Store,Sports,Direct,75983.25,3567,240,624,3225,240,1442,892,40519.55,60088.31,35463.7,46613.31,986,76768.88,74872.72,75983.25,8480,8361,41,160,9351.48,316.6,6.82,1.54,13845.19,7072.6,75983.25,68351.86,53238.11,908.63,18356.04,65743.45,86486.77
2026-09-18,East,In-Store,Home,Direct,150183.4,5587,476,631,18724,476,11529,6245,51502.72,79365.04,98680.68,95090.08,1508,153253.94,146606.2,150183.4,6074,6181,273,166,9942.19,315.51,5.27,4.02,19509.86,4283.03,150183.4,141323.67,42121.54,7991.94,19915.75,36672.86,98556.25
2026-11-01,Central,In-Store,Sports,Social,34526.5,3856,1340,3739,19436,1340,12108,7132,15808.84,26533.42,18717.66,24502.56,5558,35544.76,34488.42,34526.5,6051,5901,139,289,12705.2,25.77,1.83,3.97,8956.0,2592.19,34526.5,30077.45,19404.7,3038.26,11542.92,46955.53,41336.65
2026-11-21,Central,In-Store,Electronics,Email,138242.13,2914,148,424,3270,148,1320,872,57280.45,104851.84,80961.68,98326.69,753,141860.63,137706.37,138242.13,3698,3604,20,114,5419.5,934.07,6.68,1.02,24816.07,5618.36,138242.13,126814.74,30020.28,16424.47,3811.98,37431.51,79754.74
2026-11-23,Central,In-Store,Apparel,Paid Search,148844.73,3660,1763,4789,30409,1763,25050,5501,58412.88,73916.22,90431.85,132404.45,10582,153135.43,142590.06,148844.73,8868,8769,85,184,14291.53,84.43,5.86,4.68,7735.85,4029.33,148844.73,139083.7,25077.11,15912.93,24447.94,22734.23,105159.32
2026-11-29,East,In-Store,Apparel,Organic Search,51590.49,1896,1945,4712,51569,1945,42637,11388,26683.07,28128.34,24907.42,22160.32,10571,52681.16,50116.36,51590.49,6090,5924,95,261,2980.77,26.52,6.5,4.14,11688.49,3209.72,51590.49,42862.16,25053.31,468.56,13209.76,21046.77,45379.73
2026-12-01,East,In-Store,Home,Social,145892.2,5272,1418,2453,45233,1418,24561,14689,50959.19,74591.41,94933.01,107074.0,5703,149907.92,142484.94,145892.2,4523,4254,117,386,2710.93,102.89,5.37,3.19,41061.25,7726.25,145892.2,119716.6,40459.83,9824.35,5218.21,10185.84,87624.59
2026-12-02,East,In-Store,Sports,Organic Search,146537.26,2594,1507,3715,27163,1507,16250,5681,44386.8,79306.24,102150.46,158567.47,7053,150215.23,143415.98,146537.26,6386,6469,129,46,9403.35,97.24,4.75,3.64,20841.02,7252.76,146537.26,136326.65,30402.29,2404.9,15500.83,51902.21,95878.26
2026-12-07,East,In-Store,Electronics,Email,62361.63,4719,1296,2998,19617,1296,15667,7168,32281.47,53664.17,30080.16,47068.41,4879,62597.51,57864.07,62361.63,6661,6917,380,124,13708.4,48.12,2.98,4.26,7035.82,3427.85,62361.63,43252.72,18406.65,129.52,14581.47,42630.31,47238.16
2026-12-12,Central,In-Store,Beauty,Social,22210.08,3305,959,1990,19277,959,8840,3639,6265.2,12761.01,15944.88,20928.19,3077,22839.61,22505.6,22210.08,5498,5354,212,356,2182.09,23.16,6.21,1.42,7311.75,3764.94,22210.08,15976.15,42591.92,299.5,15420.43,32469.44,64590.31
2026-12-14,Central,In-Store,Sports,Paid Search,129715.36,3996,1073,2292,33042,1073,32808,6379,38711.56,58253.19,91003.8,121801.99,3284,130808.1,122679.45,129715.36,8126,8545,437,18,8807.37,120.89,7.54,3.04,3132.36,1182.58,129715.36,105189.76,29049.68,7035.11,24258.11,14900.31,96883.5
2026-12-22,Central,In-Store,Apparel,Paid Search,177616.35,4829,388,1045,8698,388,8046,1096,93770.59,125988.39,83845.76,116806.57,2435,182148.09,180364.86,177616.35,6084,5914,188,358,3422.01,457.77,2.11,4.74,2424.34,1076.31,177616.35,127017.96,53947.97,11633.42,22051.2,44859.55,122674.56
2026-12-26,Central,In-Store,Home,Social,54778.97,4142,1465,3721,19076,1465,13903,7051,29541.67,44716.26,25237.3,37805.43,4945,56289.12,53933.55,54778.97,3285,3372,356,269,11852.53,37.39,6.5,1.27,7170.52,1710.51,54778.97,48001.24,14343.15,16476.38,18789.02,14256.66,60950.18
2026-12-30,East,In-Store,Sports,Organic Search,77887.94,5790,1105,3150,32827,1105,19008,9441,31539.83,54458.18,46348.11,41157.07,4239,78501.42,77334.04,77887.94,6987,7336,387,38,3608.74,70.49,6.16,3.19,35712.75,7627.39,77887.94,65465.6,5993.32,398.43,16545.12,29598.77,35283.99
2025-01-07,East,In-Store,Beauty,Organic Search,58880.03,5423,1603,2725,27564,1603,19973,4239,23469.35,45056.77,35410.68,47074.21,5446,59089.7,57949.93,58880.03,7245,7555,323,13,11975.95,36.73,2.51,1.03,23440.83,6670.46,58880.03,50536.16,45256.31,5370.54,10976.88,37919.85,75725.99
2025-01-10,East,In-Store,Electronics,Social,62455.09,4089,1284,3383,41218,1284,30437,11782,26082.74,34189.21,36372.35,58066.68,5145,64054.84,59511.98,62455.09,7305,7702,470,73,5668.38,48.64,5.08,4.85,6154.21,2476.73,62455.09,48950.13,26570.08,19403.27,20660.99,39266.06,84054.34
2025-01-18,East,In-Store,Electronics,Organic Search,162421.17,5445,1142,2196,15338,1142,13154,1704,66552.58,104709.08,95868.59,152077.2,3284,166297.16,153375.33,162421.17,4648,4699,214,163,13637.5,142.23,6.96,3.51,14194.46,7475.32,162421.17,102476.7,29738.64,10416.44,14095.37,17134.8,99873.61
2025-01-25,East,In-Store,Electronics,Organic Search,19578.45,1814,746,1861,13159,746,9006,4977,5069.0,14127.2,14509.45,15846.58,3926,19800.57,19657.18,19578.45,3468,3462,40,46,4124.59,26.24,2.08,1.33,6089.69,1187.01,19578.45,17198.21,39137.19,15537.51,23445.89,64760.39,82874.56
2025-01-26,Central,In-Store,Apparel,Email,178672.64,5283,548,697,23289,548,18846,6380,62850.29,118984.2,115822.35,126424.6,1129,182518.51,181758.5,178672.64,8760,8875,276,161,11524.99,326.04,5.75,1.76,21216.02,4656.24,178672.64,132086.1,57098.8,19857.28,23552.47,44479.82,138435.93
2025-01-27,Central,In-Store,Home,Paid Search,124931.15,5638,1346,3985,29450,1346,19741,7460,66755.51,66676.95,58175.64,54797.5,8913,128326.39,119122.21,124931.15,4269,4172,236,333,1656.77,92.82,6.88,5.0,20883.79,4464.4,124931.15,88177.9,40820.67,13447.39,12941.27,9675.6,83648.58
2025-01-28,Central,In-Store,Electronics,Social,14096.45,5207,1728,3012,29748,1728,12091,6505,5722.43,9459.47,8374.02,8614.88,6064,14252.18,13127.14,14096.45,5751,5868,411,294,7021.54,8.16,6.23,1.61,19436.22,5360.13,14096.45,11957.6,48681.18,4232.09,18670.38,33689.14,74168.11
2025-01-29,East,In-Store,Beauty,Email,133916.39,5661,1703,3279,27983,1703,16129,3867,49280.55,75027.24,84635.84,82654.39,6130,137686.91,134624.35,133916.39,4779,4900,361,240,2796.91,78.64,1.77,1.23,1898.04,1125.68,133916.39,100996.46,46160.38,18999.24,8356.93,56251.73,98312.87
2025-02-11,Central,In-Store,Home,Paid Search,148438.52,4145,405,537,7254,405,5755,2834,61083.35,69116.92,87355.17,123727.17,928,149705.38,149182.95,148438.52,7764,7867,363,260,5387.33,366.51,7.43,1.16,26273.67,5942.43,148438.52,114763.05,35672.96,3724.1,21533.85,20757.71,98049.06
2025-02-21,East,In-Store,Electronics,Email,103814.84,2944,1887,3289,24945,1887,19342,3615,26496.27,57885.39,77318.57,100757.32,4219,104425.96,102673.67,103814.84,6181,6067,253,367,10160.87,55.02,7.2,1.75,2921.0,1686.88,103814.84,74517.95,33127.8,1179.02,12864.22,67110.65,77398.24
2025-02-22,Central,In-Store,Beauty,Direct,131683.23,1745,1620,4665,71274,1620,45818,26745,42606.17,107492.88,89077.06,101100.09,10337,133398.83,133119.93,131683.23,6041,6376,420,85,7520.17,81.29,7.47,4.22,14833.98,3255.26,131683.23,89830.14,31123.74,4888.3,10169.46,28260.52,76511.53
2025-02-23,East,In-Store,Beauty,Direct,12571.55,5175,452,1402,5878,452,5430,2138,3376.88,9215.87,9194.67,14543.21,3324,12726.55,12462.81,12571.55,7343,7092,60,311,4023.98,27.81,4.59,2.0,17880.86,3445.02,12571.55,7711.37,47781.14,7343.31,16928.66,10983.09,76416.07
2025-02-24,Central,In-Store,Apparel,Email,29153.74,5595,432,908,9686,432,7868,1178,11846.49,14227.24,17307.25,27494.05,1518,29625.0,27434.75,29153.74,8250,8086,84,248,3483.83,67.49,3.97,1.29,2995.14,1754.73,29153.74,22107.49,40399.5,4444.59,14296.3,18819.98,67388.6
2025-02-26,East,In-Store,Home,Direct,134234.25,3795,183,460,2649,183,1363,739,69886.47,64218.93,64347.78,87024.54,888,137509.29,128480.94,134234.25,2929,2758,160,331,3091.4,733.52,7.86,1.44,25108.77,5340.49,134234.25,90572.95,21172.89,6603.99,10995.61,51015.69,64879.85
2025-03-12,Central,In-Store,Apparel,Paid Search,112517.81,3024,176,429,2520,176,1490,860,61223.89,97037.96,51293.92,50528.33,724,113365.05,108710.98,112517.81,5674,5682,375,367,3611.81,639.31,2.58,3.0,12250.62,2564.7,112517.81,81315.18,15031.09,14350.13,18031.06,56987.32,62570.78
2025-03-15,Central,In-Store,Apparel,Direct,58279.77,3667,2013,6288,51934,2013,22818,17430,20545.08,51430.39,37734.69,38395.05,8066,59717.31,55147.64,58279.77,2032,1827,181,386,14230.61,28.95,3.82,1.82,14172.33,6860.95,58279.77,54162.56,25549.18,6908.13,4264.43,52159.11,48240.26
2025-03-19,East,In-Store,Home,Organic Search,18160.6,4054,1105,2102,25271,1105,19287,7966,9468.93,12489.23,8691.67,12776.63,3019,18256.75,17128.52,18160.6,3298,3247,235,286,4110.98,16.43,6.38,2.98,15940.3,3253.93,18160.6,11347.35,30694.05,17637.78,5783.19,19940.02,57948.01
2025-03-29,East,In-Store,Sports,Direct,144702.52,4224,620,1258,10841,620,6214,3942,52224.9,80859.5,92477.62,116300.4,2022,146711.01,136554.25,144702.52,4985,5028,434,391,7033.91,233.39,4.21,2.71,16276.67,4909.03,144702.52,118239.48,47813.51,6508.92,11254.18,63352.24,100466.73
2025-03-30,Central,In-Store,Sports,Direct,168640.49,3558,1099,2809,22278,1099,11726,4691,49756.72,78966.59,118883.77,174685.68,5636,173203.59,171581.26,168640.49,5465,5868,425,22,3504.66,153.45,4.74,3.89,20027.57,6603.98,168640.49,144256.88,34637.37,14407.4,20959.45,15053.06,122409.92
2025-04-02,Central,In-Store,Home,Organic Search,15756.33,1500,1607,2531,56923,1607,34004,6219,6269.95,12325.08,9486.38,11587.57,5572,15900.16,15463.99,15756.33,7368,7418,370,320,14290.13,9.8,5.35,1.8,24091.56,7794.96,15756.33,13889.05,37300.22,7795.94,21737.15,46939.63,70309.58
2025-04-19,East,In-Store,Sports,Email,97575.63,3679,345,976,15698,345,7235,5836,50875.52,77468.38,46700.11,56196.33,2332,99824.56,99121.39,97575.63,3141,3236,491,396,13507.85,282.83,7.89,3.9,24698.39,4595.14,97575.63,89985.99,52981.63,6012.19,24564.21,46479.4,100416.93
2025-04-24,Central,In-Store,Home,Direct,163197.38,5222,1189,2721,16282,1189,7682,5568,65894.18,143312.05,97303.2,127163.3,6150,167927.07,165034.11,163197.38,2503,2549,116,70,10440.61,137.26,4.82,3.06,28245.57,5870.92,163197.38,140436.61,56919.73,16752.92,6087.27,50177.68,117908.91
2025-05-01,East,In-Store,Sports,Organic Search,59489.65,3571,1157,1956,16246,1157,11198,4131,26289.11,42134.15,33200.54,31889.05,3243,60547.3,58449.69,59489.65,2648,2418,154,384,8043.04,51.42,5.53,4.59,12477.99,3841.61,59489.65,40217.53,19259.63,748.09,5531.73,60459.38,35106.17
2025-05-02,East,In-Store,Home,Organic Search,52610.94,3059,2006,6402,75238,2006,58267,24349,15074.62,44314.67,37536.32,36750.8,7780,53596.68,51198.8,52610.94,6504,6552,190,142,6343.5,26.23,3.09,1.58,23248.06,6432.27,52610.94,47900.12,53317.97,1942.75,7524.04,32285.54,73810.0
2025-05-20,Central,In-Store,Electronics,Direct,77107.58,1621,687,2185,9403,687,7294,2432,38200.0,31353.31,38907.58,62178.83,3224,78545.11,76772.91,77107.58,4277,4173,169,273,9725.37,112.24,5.82,3.41,14637.11,5347.97,77107.58,69774.27,22409.36,5309.3,2940.85,63378.57,49313.16
2025-05-21,Central,In-Store,Home,Direct,57469.56,5856,1092,2022,23237,1092,17612,2811,17597.71,32869.17,39871.85,60385.94,4651,58930.78,55218.22,57469.56,7551,7502,139,188,12280.3,52.63,4.45,4.3,4432.74,1768.65,57469.56,49073.73,46497.08,7287.38,17450.23,59457.93,89350.47
2025-06-04,Central,In-Store,Beauty,Paid Search,9306.63,5241,281,360,7359,281,6948,1494,2339.37,5005.73,6967.26,9065.16,765,9566.41,9112.93,9306.63,8335,8503,273,105,4932.04,33.12,7.12,2.01,10883.88,4338.05,9306.63,5615.1,27248.3,11161.88,3399.59,48876.46,44529.32
2025-06-10,Central,In-Store,Beauty,Paid Search,167890.88,3149,242,311,5284,242,3570,1899,65978.01,80428.08,101912.87,103286.89,556,172331.55,163989.56,167890.88,5839,5844,231,226,9480.05,693.76,6.27,4.61,22711.53,4226.18,167890.88,116007.52,26074.21,1520.56,10156.33,36663.58,68737.17
2025-06-11,Central,In-Store,Apparel,Organic Search,37539.21,2275,259,429,5234,259,3631,799,14659.83,29629.25,22879.38,21404.18,605,37583.33,34615.95,37539.21,7487,7419,169,237,13284.07,144.94,6.32,1.68,8696.63,3717.9,37539.21,28034.09,46220.68,17654.93,8962.52,37947.24,79259.38
2025-06-13,East,In-Store,Beauty,Direct,95359.31,4275,2184,6256,31892,2184,25179,12581,51127.72,82737.96,44231.59,55090.84,12502,97702.72,92541.94,95359.31,3517,3483,341,375,11329.1,43.66,4.01,3.55,15259.55,3980.02,95359.31,79080.16,10155.0,13217.25,3693.37,58724.54,43592.87
2025-06-20,Central,In-Store,Apparel,Social,16672.16,3510,1708,2471,42112,1708,16865,10021,4500.51,11397.87,12171.65,12866.58,3674,16941.02,15595.87,16672.16,7191,7036,95,250,8051.45,9.76,7.37,2.8,5922.92,1961.18,16672.16,14435.53,11992.34,12630.73,9207.87,17112.61,37690.91
2025-06-27,East,In-Store,Home,Social,143242.72,1968,656,1404,27313,656,11184,7994,76315.79,127282.41,66926.93,105039.71,1833,145147.96,137231.0,143242.72,6279,6074,100,305,10487.37,218.36,7.51,1.48,15519.6,5548.8,143242.72,102988.8,46881.39,18662.17,14567.34,30356.42,111622.81
2025-07-02,Central,In-Store,Home,Email,177259.92,4105,1583,4755,48781,1583,33836,14518,75564.29,109312.81,101695.63,94712.95,8118,179832.57,167507.19,177259.92,2677,2837,359,199,4654.89,111.98,3.23,4.91,11297.06,4609.49,177259.92,119488.4,9382.87,13378.38,14757.3,23774.82,65932.43
2025-07-11,East,In-Store,Apparel,Paid Search,149975.09,4286,1058,2180,15987,1058,13525,5834,73792.33,129727.6,76182.76,117334.74,3892,152786.5,149014.81,149975.09,2898,3003,182,77,10248.61,141.75,1.89,1.61,3958.92,1402.15,149975.09,122269.2,19077.62,6296.61,2876.71,43395.15,63451.36
2025-07-17,East,In-Store,Home,Organic Search,30553.17,3872,1622,4011,31487,1622,26610,7215,10738.48,13793.59,19814.69,21826.35,10022,30708.09,28653.48,30553.17,6540,6760,247,27,3717.91,18.84,6.88,4.15,6707.19,2773.72,30553.17,19097.05,58162.46,923.82,24762.74,10465.6,90396.93
2025-08-01,Central,In-Store,Beauty,Social,172385.64,1901,715,2194,14119,715,9078,1466,55284.85,116578.16,117100.79,110052.78,3976,177193.62,167746.67,172385.64,8630,8601,85,114,9522.09,241.1,3.05,1.16,15996.27,5201.95,172385.64,141920.96,9348.25,10557.33,21579.66,30039.87,74501.07
2025-08-03,East,In-Store,Home,Direct,33536.08,1803,634,1376,10060,634,8582,1048,12607.02,19191.24,20929.06,32023.09,3390,33830.45,33782.81,33536.08,2027,2276,291,42,4157.25,52.9,6.15,2.69,3581.32,1021.27,33536.08,31316.71,39197.41,10705.18,8084.36,34026.97,67593.88
2025-08-08,Central,In-Store,Home,Organic Search,18198.03,4139,1992,6128,42576,1992,27176,13383,4922.09,13457.43,13275.94,15591.72,8306,18712.03,18259.0,18198.03,2328,2448,233,113,1669.72,9.14,3.87,2.32,2989.26,1956.43,18198.03,11316.9,24616.41,13628.72,6534.4,24173.55,49457.05
2025-08-13,East,In-Store,Sports,Social,92078.66,2488,86,108,3710,86,3289,994,26864.12,62382.71,65214.54,102105.44,146,93156.79,92972.76,92078.66,7927,8109,449,267,2969.45,1070.68,2.7,1.32,2711.72,509.84,92078.66,58398.81,56643.83,7382.48,18771.47,9214.23,113429.41
2025-08-22,Central,In-Store,Home,Social,164076.6,3105,2021,6083,32203,2021,29261,7326,62474.0,98678.33,101602.6,100685.83,13455,166660.73,161733.82,164076.6,6873,6771,93,195,7312.45,81.19,2.35,2.28,2210.16,554.15,164076.6,129584.77,17329.41,17398.88,3356.85,50284.72,68290.89
2025-08-28,Central,In-Store,Home,Email,146129.9,5431,1318,2010,23140,1318,20776,4917,52438.61,82885.17,93691.29,89278.38,3991,149167.34,148634.64,146129.9,6791,6625,85,251,13400.48,110.87,5.98,4.62,7938.24,2643.99,146129.9,91893.63,58909.06,5672.67,7955.85,30635.81,99321.09
2025-08-29,Central,In-Store,Home,Paid Search,73038.52,4219,188,484,3880,188,3049,1335,34659.8,51176.38,38378.72,38769.75,639,73456.37,69086.21,73038.52,7957,8089,173,41,3006.56,388.5,5.26,4.63,17009.47,6405.15,73038.52,50012.64,22013.01,12214.36,12261.6,47570.49,58119.89
2025-08-31,Central,In-Store,Electronics,Social,131474.54,4305,426,556,8426,426,6754,1412,69067.88,118167.64,62406.66,78953.58,1029,133586.7,132910.61,131474.54,4352,4438,299,213,11923.28,308.63,3.32,3.54,24607.11,4939.47,131474.54,117295.06,18950.01,17431.95,6702.28,68469.08,66770.31
2025-09-02,East,In-Store,Beauty,Email,67652.53,4808,631,1658,13833,631,7794,5064,28173.94,47438.8,39478.59,60191.61,2369,67715.27,63359.01,67652.53,4754,4926,394,222,7556.19,107.21,2.91,2.56,12121.78,5565.4,67652.53,60632.8,35323.8,5939.0,16882.09,68486.51,76202.37
2025-09-03,Central,In-Store,Apparel,Organic Search,16477.87,5084,1644,4863,29946,1644,16688,9042,8017.74,12113.57,8460.13,10953.04,10844,16570.9,15563.17,16477.87,7646,7704,111,53,6163.01,10.02,7.8,2.44,12549.38,2631.97,16477.87,10185.48,51381.19,5382.04,6649.05,10417.28,66698.19
