Date,Region,Channel,Product category,Traffic source,Net Sales,Sq Footage,Total Transactions,Units Sold,Total Visitors,Number of Sales,Store Entrances,Website Sessions,Total Gross Profit,Avg Inventory Cost,COGS,Avg Inventory Value,Beginning Inventory,Recorded Value,Actual Value,Retail Sales,Start Customers,End Customers,New Customers,Customers Lost,Sales Marketing Expenses,Avg Purchase Value,Avg Purchase Frequency,Avg Customer Lifespan Years,Revenue From Ads,Cost Of Ads,Total Revenue,Total Expenses,Cash,Marketable Securities,Accounts Receivable,Current Liabilities,Current Assets
2026-08-24,Central,In-Store,Sports,Social,132341.21,5845,262,561,6356,262,3264,2177,57530.86,79309.9,74810.35,70817.83,915,135016.72,126882.69,132341.21,5232,5427,478,283,10249.93,505.12,7.6,2.53,22995.14,5040.47,132341.21,102617.27,51638.19,15797.42,7202.15,44077.87,95883.11
2026-08-24,Central,Mobile,Sports,Paid Search,116089.71,2520,1219,3859,20435,1219,0,20435,39041.65,74119.1,77048.06,91890.01,8069,118231.52,113372.35,116089.71,2799,2955,315,159,8187.3,95.23,7.19,4.91,20694.35,4707.24,116089.71,90433.93,58092.45,19852.19,18114.97,67039.87,123626.61
2026-08-31,Central,In-Store,Sports,Email,42355.25,3441,2112,4102,36353,2112,24990,9695,13864.71,28675.11,28490.54,28802.77,6817,43235.4,41721.64,42355.25,6796,6704,117,209,6923.06,20.05,3.66,2.48,17135.52,5249.87,42355.25,33002.65,55407.21,19615.11,4338.01,28267.37,88001.16
2026-08-31,Central,Mobile,Beauty,Social,13242.96,5511,658,839,15222,658,0,15222,3753.69,7058.8,9489.27,14143.82,1476,13458.91,13295.22,13242.96,7124,7134,35,25,7359.23,20.13,4.51,3.67,4105.29,1352.59,13242.96,9571.17,40208.57,16021.19,8876.43,30346.51,69349.34
2026-09-07,Central,Web,Beauty,Direct,19815.33,5689,1155,2144,17846,1155,0,17846,6856.45,10957.44,12958.88,11499.41,4970,20030.25,19863.06,19815.33,5669,5409,41,301,14781.14,17.16,2.34,3.06,21971.45,7579.14,19815.33,17893.54,48854.47,8192.9,22454.54,51441.43,82951.73
2026-09-07,Central,Mobile,Home,Email,110302.35,4646,760,2335,24654,760,0,24654,36867.12,45295.72,73435.23,101915.58,2811,110867.22,110765.39,110302.35,5011,5055,209,165,6343.73,145.13,5.96,2.39,12708.4,6946.96,110302.35,96855.94,45715.31,7845.72,4203.32,38355.64,88339.02
2026-09-14,Central,Web,Sports,Social,178247.9,2691,403,793,7790,403,0,7790,50230.32,98674.85,128017.58,131812.41,1770,179771.83,166968.24,178247.9,7357,7119,133,371,12763.15,442.3,3.5,3.26,19166.17,5280.07,178247.9,111726.74,10813.46,18461.82,15242.12,53497.13,84061.12
2026-09-15,Central,In-Store,Home,Organic Search,95579.29,5580,1834,2656,44773,1834,24627,17156,43457.11,49946.34,52122.18,54142.99,4810,95652.81,88912.03,95579.29,4016,4029,306,293,10362.09,52.12,7.29,4.02,4648.67,2213.19,95579.29,76159.41,54845.3,3704.41,2959.69,13845.73,77752.3
2026-09-21,Central,In-Store,Home,Email,69545.93,5366,481,1213,6894,481,5377,2142,22010.44,37139.65,47535.49,71088.8,2313,70379.95,69717.12,69545.93,4059,4457,456,58,3051.08,144.59,3.89,4.4,19607.6,4276.92,69545.93,56160.55,12386.5,6134.01,2019.03,26954.37,41866.18
2026-09-21,Central,Mobile,Home,Organic Search,47278.79,5997,2196,3668,42358,2196,0,42358,13839.01,38116.54,33439.78,44119.76,5873,48455.91,46626.01,47278.79,8376,8462,246,160,3592.01,21.53,4.47,3.84,17367.16,3902.04,47278.79,41517.47,29117.01,6421.13,24943.25,23062.22,73717.32
2026-09-28,Central,Mobile,Apparel,Direct,159483.08,5776,1116,2787,21939,1116,0,21939,61504.92,128796.9,97978.16,148303.17,5229,163263.55,156153.28,159483.08,4932,4955,281,258,9744.07,142.91,6.03,2.47,11865.65,6383.66,159483.08,138924.55,41856.06,3521.65,2514.27,53916.99,92382.93
2026-09-28,Central,Mobile,Electronics,Direct,15086.7,4588,169,187,2338,169,0,2338,6073.26,11866.05,9013.44,13097.46,285,15133.75,14762.43,15086.7,6597,6300,61,358,3642.01,89.27,6.39,1.04,6376.68,1502.09,15086.7,13607.66,52305.72,5189.56,16555.8,16828.65,77980.32
2026-10-05,Central,Web,Apparel,Direct,161967.02,4272,179,266,2295,179,0,2295,59920.57,128906.75,102046.45,116935.96,383,165677.47,152895.97,161967.02,2773,3073,388,88,9068.1,904.84,6.92,1.29,18454.89,7023.64,161967.02,139472.34,19696.81,6283.05,23923.21,54760.38,84983.86
2026-10-05,Central,Web,Apparel,Social,15538.05,3814,2096,2745,45001,2096,0,45001,4776.07,7218.47,10761.98,13731.95,3470,15703.0,15380.35,15538.05,7521,7389,207,339,1878.68,7.41,3.0,4.0,1528.46,993.22,15538.05,11458.3,57656.59,12440.81,24306.2,55917.4,98523.18
2026-10-12,Central,In-Store,Electronics,Organic Search,12415.24,2725,1009,2681,33517,1009,23112,9433,5013.25,7253.97,7401.99,9295.13,4626,12650.4,11716.51,12415.24,2719,2722,263,260,13293.89,12.3,5.08,1.07,3422.92,1755.39,12415.24,7686.88,58533.55,19274.2,6876.99,9318.23,87473.28
2026-10-12,Central,In-Store,Beauty,Direct,175161.17,3244,1278,3374,45467,1278,45168,17354,63385.36,70259.59,111775.81,92117.57,6520,177270.93,177018.48,175161.17,8032,8025,293,300,11955.04,137.06,6.42,4.05,21320.83,6080.97,175161.17,105499.84,29494.34,10896.37,15641.8,43846.34,83667.78
2026-10-19,Central,In-Store,Apparel,Direct,34737.32,5752,233,674,3944,233,2678,682,17622.18,16644.75,17115.14,23530.05,1069,35455.54,34106.31,34737.32,8460,8561,125,24,10941.87,149.09,4.97,1.28,31839.34,6227.36,34737.32,28036.96,28745.82,15191.14,6660.44,13800.5,57656.42
2026-10-19,Central,Web,Electronics,Organic Search,25472.31,3252,2168,3729,29297,2168,0,29297,12782.0,15209.55,12690.31,18117.55,8275,25692.82,25506.51,25472.31,7983,8415,457,25,3857.1,11.75,2.6,2.37,16351.25,3218.54,25472.31,21337.59,33046.63,16180.15,5922.94,54958.4,60584.99
2026-10-26,Central,Web,Beauty,Direct,163956.7,2580,1171,2045,31386,1171,0,31386,49073.76,97602.65,114882.94,147163.12,3654,164413.67,151994.68,163956.7,3645,3591,309,363,13912.96,140.01,4.31,4.69,15839.61,4227.9,163956.7,116051.5,52347.56,17378.56,22636.99,69900.42,136512.05
2026-10-26,Central,Web,Home,Paid Search,9792.17,5856,479,994,8494,479,0,8494,3857.56,6938.28,5934.61,7308.03,2062,9898.63,9891.08,9792.17,7072,7359,427,140,1627.66,20.44,6.13,3.14,27122.42,6269.04,9792.17,9145.74,13461.79,11407.7,20132.17,28639.62,47194.07
2026-11-02,Central,Mobile,Beauty,Paid Search,100253.8,5306,2013,3667,35966,2013,0,35966,25098.89,48116.15,75154.91,119955.38,4569,103111.93,97105.87,100253.8,4179,4160,300,319,5087.59,49.8,3.45,2.14,16716.92,4731.1,100253.8,92653.26,26854.99,15920.88,12337.68,43767.46,91100.16
2026-11-02,Central,In-Store,Home,Social,168249.85,5959,1514,3705,48591,1514,26140,16556,68328.25,69942.98,99921.6,158263.04,6384,172687.86,167716.57,168249.85,8495,8696,407,206,11591.88,111.13,4.97,1.37,12950.42,7145.78,168249.85,122829.35,19827.48,19913.01,17754.0,27578.09,104973.4
2026-11-09,Central,In-Store,Sports,Direct,70748.41,5373,501,748,8442,501,3936,1338,31567.52,50063.65,39180.89,53391.1,1680,71706.97,66465.94,70748.41,5651,6053,426,24,14143.31,141.21,3.22,3.51,23606.37,5659.1,70748.41,52164.23,7444.49,2212.32,23530.16,18966.46,49204.3
2026-11-09,Central,Mobile,Sports,Organic Search,134972.09,3736,1875,5009,37227,1875,0,37227,56060.45,114346.21,78911.64,120193.78,10319,137894.6,133388.4,134972.09,8658,9038,409,29,14775.84,71.99,5.46,1.25,29309.25,5722.2,134972.09,106699.46,46825.8,18092.23,2963.84,32579.64,103940.0
2026-11-16,Central,Mobile,Sports,Direct,71900.35,5081,2038,2264,87944,2038,0,87944,28873.81,40384.78,43026.54,41883.95,4577,73820.62,68684.03,71900.35,6230,6622,429,37,2605.6,35.28,6.77,1.04,4110.69,1038.47,71900.35,51650.06,18972.46,8418.48,16177.0,12368.4,56133.12
2026-11-16,Central,In-Store,Home,Organic Search,69878.85,4664,1011,2251,13438,1011,6617,4075,30654.22,39812.72,39224.63,58749.39,2888,70204.94,67951.63,69878.85,8575,8532,319,362,6133.77,69.12,4.06,3.14,30154.77,5844.59,69878.85,59651.9,13108.81,4948.11,7729.39,19632.84,43411.13
2026-11-23,Central,In-Store,Apparel,Paid Search,148844.73,3660,1763,4789,30409,1763,25050,5501,58412.88,73916.22,90431.85,132404.45,10582,153135.43,142590.06,148844.73,8868,8769,85,184,14291.53,84.43,5.86,4.68,7735.85,4029.33,148844.73,139083.7,25077.11,15912.93,24447.94,22734.23,105159.32
2026-11-23,Central,Web,Home,Paid Search,152434.08,4251,1021,2190,18386,1021,0,18386,57934.12,106870.7,94499.96,134981.25,2818,152682.66,149950.43,152434.08,6790,7114,364,40,7400.61,149.3,4.43,3.78,11390.61,5294.85,152434.08,144712.78,55239.41,19962.97,13073.2,8480.4,128769.96
2026-11-30,Central,Web,Electronics,Email,43992.2,3350,1764,2269,27782,1764,0,27782,22379.53,27938.15,21612.67,20510.51,4964,44858.0,44020.43,43992.2,3955,3929,47,73,11105.21,24.94,3.84,4.45,10671.02,1972.57,43992.2,39468.14,29274.1,17593.84,10174.24,14130.6,63195.33
2026-11-30,Central,Web,Apparel,Organic Search,65951.12,1720,1158,1981,21141,1158,0,21141,28780.07,58371.19,37171.05,34830.41,2517,67437.72,66266.79,65951.12,4566,4548,244,262,8756.03,56.95,4.47,4.39,16561.92,5777.86,65951.12,52411.42,33534.85,18276.6,15978.07,12734.37,78238.64
2026-12-07,Central,Mobile,Apparel,Social,65205.68,5183,911,1331,16109,911,0,16109,21637.77,26430.19,43567.91,44237.57,1923,66456.33,64865.47,65205.68,8739,9030,345,54,6171.14,71.58,7.17,2.29,3821.34,1446.28,65205.68,49564.17,37758.03,6420.22,3277.63,32008.72,60727.15
2026-12-07,Central,Mobile,Sports,Email,14915.58,4173,1553,4199,52283,1553,0,52283,8178.34,8918.26,6737.24,10354.78,6385,14942.47,14521.47,14915.58,8692,8619,253,326,12585.24,9.6,1.69,1.54,33600.78,6421.25,14915.58,13173.8,38930.65,11100.83,6615.64,63474.89,59753.55
2026-12-14,Central,Web,Electronics,Direct,161924.81,2051,702,2099,18248,702,0,18248,49774.94,140330.91,112149.87,115479.75,2714,164815.63,156253.93,161924.81,3265,3285,361,341,4332.48,230.66,2.8,1.43,17017.09,3260.15,161924.81,100323.01,5197.02,14093.85,21528.87,40916.39,75463.67
2026-12-14,Central,Mobile,Electronics,Paid Search,121060.68,3025,1329,2631,16957,1329,0,16957,46513.66,89318.47,74547.02,86800.75,5800,122707.8,114133.32,121060.68,3486,3705,421,202,4660.45,91.09,3.65,1.86,5579.67,2488.17,121060.68,107884.26,36037.85,19043.66,18116.37,14094.5,99238.1
2026-12-21,Central,Web,Home,Paid Search,142680.59,5821,1738,3253,36997,1738,0,36997,52268.62,101442.57,90411.97,140964.88,6623,145692.57,135262.62,142680.59,2153,1991,44,206,11677.16,82.09,2.94,2.71,4260.94,1600.24,142680.59,133875.06,50136.1,17063.27,23905.16,38726.03,133393.99
2026-12-21,Central,In-Store,Apparel,Organic Search,119110.04,4724,1374,3246,24621,1374,13434,9292,30636.41,60988.91,88473.63,89004.11,6543,120193.54,110897.96,119110.04,8043,8100,342,285,2204.2,86.69,5.6,1.08,2623.19,1041.21,119110.04,104199.73,57438.82,7187.01,13940.39,8344.56,105267.45
2026-12-28,Central,Web,Electronics,Direct,173996.03,2092,1121,2867,24650,1121,0,24650,53273.15,154393.71,120722.88,129639.58,4041,174223.2,170689.97,173996.03,6049,6313,490,226,11838.13,155.22,5.36,3.78,8345.1,1710.17,173996.03,138158.21,42558.01,17231.49,8391.19,15409.57,107072.56
2026-12-28,Central,Web,Apparel,Social,32516.03,5560,571,658,8225,571,0,8225,11213.61,27997.1,21302.42,30223.43,1425,33288.95,33285.74,32516.03,2908,3124,311,95,8886.63,56.95,7.95,1.27,22426.72,6756.76,32516.03,22996.56,27388.43,19665.01,5328.09,21986.14,61448.56
